iteration    condNo_k2
3892.64   1.06595068
3893.64   1.06595068
3894.64   1.06595068
3895.64   1.06595068
3896.64   1.06595068
3897.64   1.06595068
3898.64   1.06595068
3899.64   1.06595068
3900.64   1.06595068
3901.64   1.06595068
3902.64   1.06595068
3903.64   1.06595068
3904.64   1.06595068
3905.64   1.06595068
3906.64   1.06595068
3907.65   1.06595068
3908.65   1.06595068
3909.65   1.06595068
3910.65   1.06595068
3911.65   1.06595068
3912.65   1.06595068
3913.65   1.06595068
3914.65   1.06595068
3915.65   1.06595068
3916.65   1.06595068
3917.65   1.06595068
3918.65   1.06595068
3919.65   1.06595068
3920.65   1.06595068
3921.65   1.06595068
3922.65   1.06595068
3923.65   1.06595068
3924.65   1.06595068
3925.65   1.06595068
3926.65   1.06595068
3927.65   1.06595068
3928.65   1.06595068
3929.65   1.06595068
3930.65   1.06595068
3931.65   1.06595068
3932.65   1.06595068
3933.65   1.06595068
3934.65   1.06595068
3935.65   1.06595068
3936.65   1.06595068
3937.65   1.06595068
3938.65   1.06595068
3939.65   1.06595068
3940.65   1.06595068
3941.65   1.06595068
3942.65   1.06595068
3943.65   1.06595068
3944.65   1.06595068
3945.65   1.06595068
3946.65   1.06595068
3947.65   1.06595068
3948.65   1.06595068
3949.65   1.06595068
3950.65   1.06595068
3951.65   1.06595068
3952.65   1.06595068
3953.65   1.06595068
3954.65   1.06595068
3955.65   1.06595068
3956.65   1.06595068
3957.65   1.06595068
3958.65   1.06595068
3959.65   1.06595068
3960.65   1.06595068
3961.65   1.06595068
3962.65   1.06595068
3963.65   1.06595068
3964.65   1.06595068
3965.65   1.06595068
3966.65   1.06595068
3967.65   1.06595068
3968.66   1.06595068
3969.66   1.06595068
3970.66   1.06595068
3971.66   1.06595068
3972.66   1.06595068
3973.66   1.06595068
3974.66   1.06595068
3975.66   1.06595068
3976.66   1.06595068
3977.66   1.06595068
3978.66   1.06595068
3979.66   1.06595068
3980.66   1.06595068
3981.66   1.06595068
3982.66   1.06595068
3983.66   1.06595068
3984.66   1.06595068
3985.66   1.06595068
3986.66   1.06595068
3987.66   1.06595068
3988.66   1.06595068
3989.66   1.06595068
3990.66   1.06595068
3991.66   1.06595068
3992.66   1.06595068
3993.66   1.06595068
3994.66   1.06595068
3995.66   1.06595068
3996.66   1.06595068
3997.66   1.06595068
3998.66   1.06595068
3999.66   1.06595068
4000.66   1.06595068
4001.66   1.06595068
4002.66   1.06595068
4003.66   1.06595068
4004.66   1.06595068
4005.66   1.06595068
4006.66   1.06595068
4007.66   1.06595068
4008.66   1.06595068
4009.66   1.06595068
4010.66   1.06595068
4011.66   1.06595068
4012.66   1.06595068
4013.66   1.06595068
4014.66   1.06595068
4015.66   1.06595068
4016.66   1.06595068
4017.66   1.06595068
4018.66   1.06595068
4019.66   1.06595068
4020.66   1.06595068
4021.66   1.06595068
4022.66   1.06595068
4023.66   1.06595068
4024.66   1.06595068
4025.66   1.06595068
4026.66   1.06595068
4027.66   1.06595068
4028.67   1.06595068
4029.67   1.06595068
4030.67   1.06595068
4031.67   1.06595068
4032.67   1.06595068
4033.67   1.06595068
4034.67   1.06595068
4035.67   1.06595068
4036.67   1.06595068
4037.67   1.06595068
4038.67   1.06595068
4039.67   1.06595068
4040.67   1.06595068
4041.67   1.06595068
4042.67   1.06595068
4043.67   1.06595068
4044.67   1.06595068
4045.67   1.06595068
4046.67   1.06595068
4047.67   1.06595068
4048.67   1.06595068
4049.67   1.06595068
4050.67   1.06595068
4051.67   1.06595068
4052.67   1.06595068
4053.67   1.06595068
4054.67   1.06595068
4055.67   1.06595068
4056.67   1.06595068
4057.67   1.06595068
4058.67   1.06595068
4059.67   1.06595068
4060.67   1.06595068
4061.67   1.06595068
4062.67   1.06595068
4063.67   1.06595068
4064.67   1.06595068
4065.67   1.06595068
4066.67   1.06595068
4067.67   1.06595068
4068.67   1.06595068
4069.67   1.06595068
4070.67   1.06595068
4071.67   1.06595068
4072.67   1.06595068
4073.67   1.06595068
4074.67   1.06595068
4075.67   1.06595068
4076.67   1.06595068
4077.67   1.06595068
4078.67   1.06595068
4079.67   1.06595068
4080.67   1.06595068
4081.67   1.06595068
4082.67   1.06595068
4083.67   1.06595068
4084.67   1.06595068
4085.67   1.06595068
4086.67   1.06595068
4087.67   1.06595068
4088.67   1.06595068
4089.68   1.06595068
4090.68   1.06595068
4091.68   1.06595068
4092.68   1.06595068
4093.68   1.06595068
4094.68   1.06595068
4095.68   1.06595068
4096.68   1.06595068
4097.68   1.06595068
4098.68   1.06595068
4099.68   1.06595068
4100.68   1.06595068
4101.68   1.06595068
4102.68   1.06595068
4103.68   1.06595068
4104.68   1.06595068
4105.68   1.06595068
4106.68   1.06595068
4107.68   1.06595068
4108.68   1.06595068
4109.68   1.06595068
4110.68   1.06595068
4111.68   1.06595068
4112.68   1.06595068
4113.68   1.06595068
4114.68   1.06595068
4115.68   1.06595068
4116.68   1.06595068
4117.68   1.06595068
4118.68   1.06595068
4119.68   1.06595068
4120.68   1.06595068
4121.68   1.06595068
4122.68   1.06595068
4123.68   1.06595068
4124.68   1.06595068
4125.68   1.06595068
4126.68   1.06595068
4127.68   1.06595068
4128.68   1.06595068
4129.68   1.06595068
4130.68   1.06595068
4131.68   1.06595068
4132.68   1.06595068
4133.68   1.06595068
4134.68   1.06595068
4135.68   1.06595068
4136.68   1.06595068
4137.68   1.06595068
4138.68   1.06595068
4139.68   1.06595068
4140.68   1.06595068
4141.68   1.06595068
4142.68   1.06595068
4143.68   1.06595068
4144.68   1.06595068
4145.68   1.06595068
4146.68   1.06595068
4147.68   1.06595068
4148.68   1.06595068
4149.68   1.06595068
4150.69   1.06595068
4151.69   1.06595068
4152.69   1.06595068
4153.69   1.06595068
4154.69   1.06595068
4155.69   1.06595068
4156.69   1.06595068
4157.69   1.06595068
4158.69   1.06595068
4159.69   1.06595068
4160.69   1.06595068
4161.69   1.06595068
4162.69   1.06595068
4163.69   1.06595068
4164.69   1.06595068
4165.69   1.06595068
4166.69   1.06595068
4167.69   1.06595068
4168.69   1.06595068
4169.69   1.06595068
4170.69   1.06595068
4171.69   1.06595068
4172.69   1.06595068
4173.69   1.06595068
4174.69   1.06595068
4175.69   1.06595068
4176.69   1.06595068
4177.69   1.06595068
4178.69   1.06595068
4179.69   1.06595068
4180.69   1.06595068
4181.69   1.06595068
4182.69   1.06595068
4183.69   1.06595068
4184.69   1.06595068
4185.69   1.06595068
4186.69   1.06595068
4187.69   1.06595068
4188.69   1.06595068
4189.69   1.06595068
4190.69   1.06595068
4191.69   1.06595068
4192.69   1.06595068
4193.69   1.06595068
4194.69   1.06595068
4195.69   1.06595068
4196.69   1.06595068
4197.69   1.06595068
4198.69   1.06595068
4199.69   1.06595068
4200.69   1.06595068
4201.69   1.06595068
4202.69   1.06595068
4203.69   1.06595068
4204.69   1.06595068
4205.69   1.06595068
4206.69   1.06595068
4207.69   1.06595068
4208.69   1.06595068
4209.69   1.06595068
4210.70   1.06595068
4211.70   1.06595068
4212.70   1.06595068
4213.70   1.06595068
4214.70   1.06595068
4215.70   1.06595068
4216.70   1.06595068
4217.70   1.06595068
4218.70   1.06595068
4219.70   1.06595068
4220.70   1.06595068
4221.70   1.06595068
4222.70   1.06595068
4223.70   1.06595068
4224.70   1.06595068
4225.70   1.06595068
4226.70   1.06595068
4227.70   1.06595068
4228.70   1.06595068
4229.70   1.06595068
4230.70   1.06595068
4231.70   1.06595068
4232.70   1.06595068
4233.70   1.06595068
4234.70   1.06595068
4235.70   1.06595068
4236.70   1.06595068
4237.70   1.06595068
4238.70   1.06595068
4239.70   1.06595068
4240.70   1.06595068
4241.70   1.06595068
4242.70   1.06595068
4243.70   1.06595068
4244.70   1.06595068
4245.70   1.06595068
4246.70   1.06595068
4247.70   1.06595068
4248.70   1.06595068
4249.70   1.06595068
4250.70   1.06595068
4251.70   1.06595068
4252.70   1.06595068
4253.70   1.06595068
4254.70   1.06595068
4255.70   1.06595068
4256.70   1.06595068
4257.70   1.06595068
4258.70   1.06595068
4259.70   1.06595068
4260.70   1.06595068
4261.70   1.06595068
4262.70   1.06595068
4263.70   1.06595068
4264.70   1.06595068
4265.70   1.06595068
4266.70   1.06595068
4267.70   1.06595068
4268.70   1.06595068
4269.70   1.06595068
4270.70   1.06595068
4271.71   1.06595068
4272.71   1.06595068
4273.71   1.06595068
4274.71   1.06595068
4275.71   1.06595068
4276.71   1.06595068
4277.71   1.06595068
4278.71   1.06595068
4279.71   1.06595068
4280.71   1.06595068
4281.71   1.06595068
4282.71   1.06595068
4283.71   1.06595068
4284.71   1.06595068
4285.71   1.06595068
4286.71   1.06595068
4287.71   1.06595068
4288.71   1.06595068
4289.71   1.06595068
4290.71   1.06595068
4291.71   1.06595068
4292.71   1.06595068
4293.71   1.06595068
4294.71   1.06595068
4295.71   1.06595068
4296.71   1.06595068
4297.71   1.06595068
4298.71   1.06595068
4299.71   1.06595068
4300.71   1.06595068
4301.71   1.06595068
4302.71   1.06595068
4303.71   1.06595068
4304.71   1.06595068
4305.71   1.06595068
4306.71   1.06595068
4307.71   1.06595068
4308.71   1.06595068
4309.71   1.06595068
4310.71   1.06595068
4311.71   1.06595068
4312.71   1.06595068
4313.71   1.06595068
4314.71   1.06595068
4315.71   1.06595068
4316.71   1.06595068
4317.71   1.06595068
4318.71   1.06595068
4319.71   1.06595068
4320.71   1.06595068
4321.71   1.06595068
4322.71   1.06595068
4323.71   1.06595068
4324.71   1.06595068
4325.71   1.06595068
4326.71   1.06595068
4327.71   1.06595068
4328.71   1.06595068
4329.71   1.06595068
4330.71   1.06595068
4331.72   1.06595068
4332.72   1.06595068
4333.72   1.06595068
4334.72   1.06595068
4335.72   1.06595068
4336.72   1.06595068
4337.72   1.06595068
4338.72   1.06595068
4339.72   1.06595068
4340.72   1.06595068
4341.72   1.06595068
4342.72   1.06595068
4343.72   1.06595068
4344.72   1.06595068
4345.72   1.06595068
4346.72   1.06595068
4347.72   1.06595068
4348.72   1.06595068
4349.72   1.06595068
4350.72   1.06595068
4351.72   1.06595068
4352.72   1.06595068
4353.72   1.06595068
4354.72   1.06595068
4355.72   1.06595068
4356.72   1.06595068
4357.72   1.06595068
4358.72   1.06595068
4359.72   1.06595068
4360.72   1.06595068
4361.72   1.06595068
4362.72   1.06595068
4363.72   1.06595068
4364.72   1.06595068
4365.72   1.06595068
4366.72   1.06595068
4367.72   1.06595068
4368.72   1.06595068
4369.72   1.06595068
4370.72   1.06595068
4371.72   1.06595068
4372.72   1.06595068
4373.72   1.06595068
4374.72   1.06595068
4375.72   1.06595068
4376.72   1.06595068
4377.72   1.06595068
4378.72   1.06595068
4379.72   1.06595068
4380.72   1.06595068
4381.72   1.06595068
4382.72   1.06595068
4383.72   1.06595068
4384.72   1.06595068
4385.72   1.06595068
4386.72   1.06595068
4387.72   1.06595068
4388.72   1.06595068
4389.72   1.06595068
4390.72   1.06595068
4391.72   1.06595068
4392.73   1.06595068
4393.73   1.06595068
4394.73   1.06595068
4395.73   1.06595068
4396.73   1.06595068
4397.73   1.06595068
4398.73   1.06595068
4399.73   1.06595068
4400.73   1.06595068
4401.73   1.06595068
4402.73   1.06595068
4403.73   1.06595068
4404.73   1.06595068
4405.73   1.06595068
4406.73   1.06595068
4407.73   1.06595068
4408.73   1.06595068
4409.73   1.06595068
4410.73   1.06595068
4411.73   1.06595068
4412.73   1.06595068
4413.73   1.06595068
4414.73   1.06595068
4415.73   1.06595068
4416.73   1.06595068
4417.73   1.06595068
4418.73   1.06595068
4419.73   1.06595068
4420.73   1.06595068
4421.73   1.06595068
4422.73   1.06595068
4423.73   1.06595068
4424.73   1.06595068
4425.73   1.06595068
4426.73   1.06595068
4427.73   1.06595068
4428.73   1.06595068
4429.73   1.06595068
4430.73   1.06595068
4431.73   1.06595068
4432.73   1.06595068
4433.73   1.06595068
4434.73   1.06595068
4435.73   1.06595068
4436.73   1.06595068
4437.73   1.06595068
4438.73   1.06595068
4439.73   1.06595068
4440.73   1.06595068
4441.73   1.06595068
4442.73   1.06595068
4443.73   1.06595068
4444.73   1.06595068
4445.73   1.06595068
4446.73   1.06595068
4447.73   1.06595068
4448.73   1.06595068
4449.73   1.06595068
4450.73   1.06595068
4451.73   1.06595068
4452.74   1.06595068
4453.74   1.06595068
4454.74   1.06595068
4455.74   1.06595068
4456.74   1.06595068
4457.74   1.06595068
4458.74   1.06595068
4459.74   1.06595068
4460.74   1.06595068
4461.74   1.06595068
4462.74   1.06595068
4463.74   1.06595068
4464.74   1.06595068
4465.74   1.06595068
4466.74   1.06595068
4467.74   1.06595068
4468.74   1.06595068
4469.74   1.06595068
4470.74   1.06595068
4471.74   1.06595068
4472.74   1.06595068
4473.74   1.06595068
4474.74   1.06595068
4475.74   1.06595068
4476.74   1.06595068
4477.74   1.06595068
4478.74   1.06595068
4479.74   1.06595068
4480.74   1.06595068
4481.74   1.06595068
4482.74   1.06595068
4483.74   1.06595068
4484.74   1.06595068
4485.74   1.06595068
4486.74   1.06595068
4487.74   1.06595068
4488.74   1.06595068
4489.74   1.06595068
4490.74   1.06595068
4491.74   1.06595068
4492.74   1.06595068
4493.74   1.06595068
4494.74   1.06595068
4495.74   1.06595068
4496.74   1.06595068
4497.74   1.06595068
4498.74   1.06595068
4499.74   1.06595068
4500.74   1.06595068
4501.74   1.06595068
4502.74   1.06595068
4503.74   1.06595068
4504.74   1.06595068
4505.74   1.06595068
4506.74   1.06595068
4507.74   1.06595068
4508.74   1.06595068
4509.74   1.06595068
4510.74   1.06595068
4511.74   1.06595068
4512.74   1.06595068
4513.75   1.06595068
4514.75   1.06595068
4515.75   1.06595068
4516.75   1.06595068
4517.75   1.06595068
4518.75   1.06595068
4519.75   1.06595068
4520.75   1.06595068
4521.75   1.06595068
4522.75   1.06595068
4523.75   1.06595068
4524.75   1.06595068
4525.75   1.06595068
4526.75   1.06595068
4527.75   1.06595068
4528.75   1.06595068
4529.75   1.06595068
4530.75   1.06595068
4531.75   1.06595068
4532.75   1.06595068
4533.75   1.06595068
4534.75   1.06595068
4535.75   1.06595068
4536.75   1.06595068
4537.75   1.06595068
4538.75   1.06595068
4539.75   1.06595068
4540.75   1.06595068
4541.75   1.06595068
4542.75   1.06595068
4543.75   1.06595068
4544.75   1.06595068
4545.75   1.06595068
4546.75   1.06595068
4547.75   1.06595068
4548.75   1.06595068
4549.75   1.06595068
4550.75   1.06595068
4551.75   1.06595068
4552.75   1.06595068
4553.75   1.06595068
4554.75   1.06595068
4555.75   1.06595068
4556.75   1.06595068
4557.75   1.06595068
4558.75   1.06595068
4559.75   1.06595068
4560.75   1.06595068
4561.75   1.06595068
4562.75   1.06595068
4563.75   1.06595068
4564.75   1.06595068
4565.75   1.06595068
4566.75   1.06595068
4567.75   1.06595068
4568.75   1.06595068
4569.75   1.06595068
4570.75   1.06595068
4571.75   1.06595068
4572.75   1.06595068
4573.75   1.06595068
4574.76   1.06595068
4575.76   1.06595068
4576.76   1.06595068
4577.76   1.06595068
4578.76   1.06595068
4579.76   1.06595068
4580.76   1.06595068
4581.76   1.06595068
4582.76   1.06595068
4583.76   1.06595068
4584.76   1.06595068
4585.76   1.06595068
4586.76   1.06595068
4587.76   1.06595068
4588.76   1.06595068
4589.76   1.06595068
4590.76   1.06595068
4591.76   1.06595068
4592.76   1.06595068
4593.76   1.06595068
4594.76   1.06595068
4595.76   1.06595068
4596.76   1.06595068
4597.76   1.06595068
4598.76   1.06595068
4599.76   1.06595068
4600.76   1.06595068
4601.76   1.06595068
4602.76   1.06595068
4603.76   1.06595068
4604.76   1.06595068
4605.76   1.06595068
4606.76   1.06595068
4607.76   1.06595068
4608.76   1.06595068
4609.76   1.06595068
4610.76   1.06595068
4611.76   1.06595068
4612.76   1.06595068
4613.76   1.06595068
4614.76   1.06595068
4615.76   1.06595068
4616.76   1.06595068
4617.76   1.06595068
4618.76   1.06595068
4619.76   1.06595068
4620.76   1.06595068
4621.76   1.06595068
4622.76   1.06595068
4623.76   1.06595068
4624.76   1.06595068
4625.76   1.06595068
4626.76   1.06595068
4627.76   1.06595068
4628.76   1.06595068
4629.76   1.06595068
4630.76   1.06595068
4631.76   1.06595068
4632.76   1.06595068
4633.76   1.06595068
4634.77   1.06595068
4635.77   1.06595068
4636.77   1.06595068
4637.77   1.06595068
4638.77   1.06595068
4639.77   1.06595068
4640.77   1.06595068
4641.77   1.06595068
4642.77   1.06595068
4643.77   1.06595068
4644.77   1.06595068
4645.77   1.06595068
4646.77   1.06595068
4647.77   1.06595068
4648.77   1.06595068
4649.77   1.06595068
4650.77   1.06595068
4651.77   1.06595068
4652.77   1.06595068
4653.77   1.06595068
4654.77   1.06595068
4655.77   1.06595068
4656.77   1.06595068
4657.77   1.06595068
4658.77   1.06595068
4659.77   1.06595068
4660.77   1.06595068
4661.77   1.06595068
4662.77   1.06595068
4663.77   1.06595068
4664.77   1.06595068
4665.77   1.06595068
4666.77   1.06595068
4667.77   1.06595068
4668.77   1.06595068
4669.77   1.06595068
4670.77   1.06595068
4671.77   1.06595068
4672.77   1.06595068
4673.77   1.06595068
4674.77   1.06595068
4675.77   1.06595068
4676.77   1.06595068
4677.77   1.06595068
4678.77   1.06595068
4679.77   1.06595068
4680.77   1.06595068
4681.77   1.06595068
4682.77   1.06595068
4683.77   1.06595068
4684.77   1.06595068
4685.77   1.06595068
4686.77   1.06595068
4687.77   1.06595068
4688.77   1.06595068
4689.77   1.06595068
4690.77   1.06595068
4691.77   1.06595068
4692.77   1.06595068
4693.77   1.06595068
4694.77   1.06595068
4695.78   1.06595068
4696.78   1.06595068
4697.78   1.06595068
4698.78   1.06595068
4699.78   1.06595068
4700.78   1.06595068
4701.78   1.06595068
4702.78   1.06595068
4703.78   1.06595068
4704.78   1.06595068
4705.78   1.06595068
4706.78   1.06595068
4707.78   1.06595068
4708.78   1.06595068
4709.78   1.06595068
4710.78   1.06595068
4711.78   1.06595068
4712.78   1.06595068
4713.78   1.06595068
4714.78   1.06595068
4715.78   1.06595068
4716.78   1.06595068
4717.78   1.06595068
4718.78   1.06595068
4719.78   1.06595068
4720.78   1.06595068
4721.78   1.06595068
4722.78   1.06595068
4723.78   1.06595068
4724.78   1.06595068
4725.78   1.06595068
4726.78   1.06595068
4727.78   1.06595068
4728.78   1.06595068
4729.78   1.06595068
4730.78   1.06595068
4731.78   1.06595068
4732.78   1.06595068
4733.78   1.06595068
4734.78   1.06595068
4735.78   1.06595068
4736.78   1.06595068
4737.78   1.06595068
4738.78   1.06595068
4739.78   1.06595068
4740.78   1.06595068
4741.78   1.06595068
4742.78   1.06595068
4743.78   1.06595068
4744.78   1.06595068
4745.78   1.06595068
4746.78   1.06595068
4747.78   1.06595068
4748.78   1.06595068
4749.78   1.06595068
4750.78   1.06595068
4751.78   1.06595068
4752.78   1.06595068
4753.78   1.06595068
4754.78   1.06595068
4755.79   1.06595068
4756.79   1.06595068
4757.79   1.06595068
4758.79   1.06595068
4759.79   1.06595068
4760.79   1.06595068
4761.79   1.06595068
4762.79   1.06595068
4763.79   1.06595068
4764.79   1.06595068
4765.79   1.06595068
4766.79   1.06595068
4767.79   1.06595068
4768.79   1.06595068
4769.79   1.06595068
4770.79   1.06595068
4771.79   1.06595068
4772.79   1.06595068
4773.79   1.06595068
4774.79   1.06595068
4775.79   1.06595068
4776.79   1.06595068
4777.79   1.06595068
4778.79   1.06595068
4779.79   1.06595068
4780.79   1.06595068
4781.79   1.06595068
4782.79   1.06595068
4783.79   1.06595068
4784.79   1.06595068
4785.79   1.06595068
4786.79   1.06595068
4787.79   1.06595068
4788.79   1.06595068
4789.79   1.06595068
4790.79   1.06595068
4791.79   1.06595068
4792.79   1.06595068
4793.79   1.06595068
4794.79   1.06595068
4795.79   1.06595068
4796.79   1.06595068
4797.79   1.06595068
4798.79   1.06595068
4799.79   1.06595068
4800.79   1.06595068
4801.79   1.06595068
4802.79   1.06595068
4803.79   1.06595068
4804.79   1.06595068
4805.79   1.06595068
4806.79   1.06595068
4807.79   1.06595068
4808.79   1.06595068
4809.79   1.06595068
4810.79   1.06595068
4811.79   1.06595068
4812.79   1.06595068
4813.79   1.06595068
4814.79   1.06595068
4815.79   1.06595068
4816.80   1.06595068
4817.80   1.06595068
4818.80   1.06595068
4819.80   1.06595068
4820.80   1.06595068
4821.80   1.06595068
4822.80   1.06595068
4823.80   1.06595068
4824.80   1.06595068
4825.80   1.06595068
4826.80   1.06595068
4827.80   1.06595068
4828.80   1.06595068
4829.80   1.06595068
4830.80   1.06595068
4831.80   1.06595068
4832.80   1.06595068
4833.80   1.06595068
4834.80   1.06595068
4835.80   1.06595068
4836.80   1.06595068
4837.80   1.06595068
4838.80   1.06595068
4839.80   1.06595068
4840.80   1.06595068
4841.80   1.06595068
4842.80   1.06595068
4843.80   1.06595068
4844.80   1.06595068
4845.80   1.06595068
4846.80   1.06595068
4847.80   1.06595068
4848.80   1.06595068
4849.80   1.06595068
4850.80   1.06595068
4851.80   1.06595068
4852.80   1.06595068
4853.80   1.06595068
4854.80   1.06595068
4855.80   1.06595068
4856.80   1.06595068
4857.80   1.06595068
4858.80   1.06595068
4859.80   1.06595068
4860.80   1.06595068
4861.80   1.06595068
4862.80   1.06595068
4863.80   1.06595068
4864.80   1.06595068
4865.80   1.06595068
4866.80   1.06595068
4867.80   1.06595068
4868.80   1.06595068
4869.80   1.06595068
4870.80   1.06595068
4871.80   1.06595068
4872.80   1.06595068
4873.80   1.06595068
4874.80   1.06595068
4875.80   1.06595068
4876.81   1.06595068
4877.81   1.06595068
4878.81   1.06595068
4879.81   1.06595068
4880.81   1.06595068
4881.81   1.06595068
4882.81   1.06595068
4883.81   1.06595068
4884.81   1.06595068
4885.81   1.06595068
4886.81   1.06595068
4887.81   1.06595068
4888.81   1.06595068
4889.81   1.06595068
4890.81   1.06595068
4891.81   1.06595068
4892.81   1.06595068
4893.81   1.06595068
4894.81   1.06595068
4895.81   1.06595068
4896.81   1.06595068
4897.81   1.06595068
4898.81   1.06595068
4899.81   1.06595068
4900.81   1.06595068
4901.81   1.06595068
4902.81   1.06595068
4903.81   1.06595068
4904.81   1.06595068
4905.81   1.06595068
4906.81   1.06595068
4907.81   1.06595068
4908.81   1.06595068
4909.81   1.06595068
4910.81   1.06595068
4911.81   1.06595068
4912.81   1.06595068
4913.81   1.06595068
4914.81   1.06595068
4915.81   1.06595068
4916.81   1.06595068
4917.81   1.06595068
4918.81   1.06595068
4919.81   1.06595068
4920.81   1.06595068
4921.81   1.06595068
4922.81   1.06595068
4923.81   1.06595068
4924.81   1.06595068
4925.81   1.06595068
4926.81   1.06595068
4927.81   1.06595068
4928.81   1.06595068
4929.81   1.06595068
4930.81   1.06595068
4931.81   1.06595068
4932.81   1.06595068
4933.81   1.06595068
4934.81   1.06595068
4935.81   1.06595068
4936.81   1.06595068
4937.82   1.06595068
4938.82   1.06595068
4939.82   1.06595068
4940.82   1.06595068
4941.82   1.06595068
4942.82   1.06595068
4943.82   1.06595068
4944.82   1.06595068
4945.82   1.06595068
4946.82   1.06595068
4947.82   1.06595068
4948.82   1.06595068
4949.82   1.06595068
4950.82   1.06595068
4951.82   1.06595068
4952.82   1.06595068
4953.82   1.06595068
4954.82   1.06595068
4955.82   1.06595068
4956.82   1.06595068
4957.82   1.06595068
4958.82   1.06595068
4959.82   1.06595068
4960.82   1.06595068
4961.82   1.06595068
4962.82   1.06595068
4963.82   1.06595068
4964.82   1.06595068
4965.82   1.06595068
4966.82   1.06595068
4967.82   1.06595068
4968.82   1.06595068
4969.82   1.06595068
4970.82   1.06595068
4971.82   1.06595068
4972.82   1.06595068
4973.82   1.06595068
4974.82   1.06595068
4975.82   1.06595068
4976.82   1.06595068
4977.82   1.06595068
4978.82   1.06595068
4979.82   1.06595068
4980.82   1.06595068
4981.82   1.06595068
4982.82   1.06595068
4983.82   1.06595068
4984.82   1.06595068
4985.82   1.06595068
4986.82   1.06595068
4987.82   1.06595068
4988.82   1.06595068
4989.82   1.06595068
4990.82   1.06595068
4991.82   1.06595068
4992.82   1.06595068
4993.82   1.06595068
4994.82   1.06595068
4995.82   1.06595068
4996.82   1.06595068
4997.82   1.06595068
4998.83   1.06595068
4999.83   1.06595068
5000.83   1.06595068
5001.83   1.06595068
5002.83   1.06595068
5003.83   1.06595068
5004.83   1.06595068
5005.83   1.06595068
5006.83   1.06595068
5007.83   1.06595068
5008.83   1.06595068
5009.83   1.06595068
5010.83   1.06595068
5011.83   1.06595068
5012.83   1.06595068
5013.83   1.06595068
5014.83   1.06595068
5015.83   1.06595068
5016.83   1.06595068
5017.83   1.06595068
5018.83   1.06595068
5019.83   1.06595068
5020.83   1.06595068
5021.83   1.06595068
5022.83   1.06595068
5023.83   1.06595068
5024.83   1.06595068
5025.83   1.06595068
5026.83   1.06595068
5027.83   1.06595068
5028.83   1.06595068
5029.83   1.06595068
5030.83   1.06595068
5031.83   1.06595068
5032.83   1.06595068
5033.83   1.06595068
5034.83   1.06595068
5035.83   1.06595068
5036.83   1.06595068
5037.83   1.06595068
5038.83   1.06595068
5039.83   1.06595068
5040.83   1.06595068
5041.83   1.06595068
5042.83   1.06595068
5043.83   1.06595068
5044.83   1.06595068
5045.83   1.06595068
5046.83   1.06595068
5047.83   1.06595068
5048.83   1.06595068
5049.83   1.06595068
5050.83   1.06595068
5051.83   1.06595068
5052.83   1.06595068
5053.83   1.06595068
5054.83   1.06595068
5055.83   1.06595068
5056.83   1.06595068
5057.83   1.06595068
5058.84   1.06595068
5059.84   1.06595068
5060.84   1.06595068
5061.84   1.06595068
5062.84   1.06595068
5063.84   1.06595068
5064.84   1.06595068
5065.84   1.06595068
5066.84   1.06595068
5067.84   1.06595068
5068.84   1.06595068
5069.84   1.06595068
5070.84   1.06595068
5071.84   1.06595068
5072.84   1.06595068
5073.84   1.06595068
5074.84   1.06595068
5075.84   1.06595068
5076.84   1.06595068
5077.84   1.06595068
5078.84   1.06595068
5079.84   1.06595068
5080.84   1.06595068
5081.84   1.06595068
5082.84   1.06595068
5083.84   1.06595068
5084.84   1.06595068
5085.84   1.06595068
5086.84   1.06595068
5087.84   1.06595068
5088.84   1.06595068
5089.84   1.06595068
5090.84   1.06595068
5091.84   1.06595068
5092.84   1.06595068
5093.84   1.06595068
5094.84   1.06595068
5095.84   1.06595068
5096.84   1.06595068
5097.84   1.06595068
5098.84   1.06595068
5099.84   1.06595068
5100.84   1.06595068
5101.84   1.06595068
5102.84   1.06595068
5103.84   1.06595068
5104.84   1.06595068
5105.84   1.06595068
5106.84   1.06595068
5107.84   1.06595068
5108.84   1.06595068
5109.84   1.06595068
5110.84   1.06595068
5111.84   1.06595068
5112.84   1.06595068
5113.84   1.06595068
5114.84   1.06595068
5115.84   1.06595068
5116.84   1.06595068
5117.84   1.06595068
5118.84   1.06595068
5119.85   1.06595068
5120.85   1.06595068
5121.85   1.06595068
5122.85   1.06595068
5123.85   1.06595068
5124.85   1.06595068
5125.85   1.06595068
5126.85   1.06595068
5127.85   1.06595068
5128.85   1.06595068
5129.85   1.06595068
5130.85   1.06595068
5131.85   1.06595068
5132.85   1.06595068
5133.85   1.06595068
5134.85   1.06595068
5135.85   1.06595068
5136.85   1.06595068
5137.85   1.06595068
5138.85   1.06595068
5139.85   1.06595068
5140.85   1.06595068
5141.85   1.06595068
5142.85   1.06595068
5143.85   1.06595068
5144.85   1.06595068
5145.85   1.06595068
5146.85   1.06595068
5147.85   1.06595068
5148.85   1.06595068
5149.85   1.06595068
5150.85   1.06595068
5151.85   1.06595068
5152.85   1.06595068
5153.85   1.06595068
5154.85   1.06595068
5155.85   1.06595068
5156.85   1.06595068
5157.85   1.06595068
5158.85   1.06595068
5159.85   1.06595068
5160.85   1.06595068
5161.85   1.06595068
5162.85   1.06595068
